Player Name,Age,Team,Positions,Salary,TOI Org ES,TOI Org PP,TOI Org PK,GP Org,GP,TOI ES,TOI PP,TOI PK,Total TOI,Goals,Assists,Points,PPG,PPA,PP Points,SHG,SHA,SHP,Hits,BLK,PIM,FOW,FOL,SOG,"""+/-""",VOR,Rank,Unadj VOR,FP,PlayerId,Fantasy Team,Injured GP,
A.J. Greer,29,FLA,LW,"$850,000",,,,80,57,9.62,0.13,0.36,10.11,8,8,16,0,0,0,0,0,0,156,25,57,6,13,64,3,245,223,251,177,8478421,,56.6,56.6
Aaron Ekblad,29,FLA,D,"$6,100,000",,,,70,50,17.52,2.58,2.58,22.68,6,21,27,2,8,10,0,1,1,65,63,38,0,0,94,2,506,134,437,219,8477932,,49.5,49.5
Aatu Raty,23,VAN,C,"$775,000",,,,75,51,11.06,0.22,0.44,11.71,8,10,18,0,1,1,0,0,0,122,16,18,280,218,51,-2,-198,465,-20,184,8482691,,51.2,51.2
Adam Boqvist,25,NYI,D,"$850,000",,,,49,33,12.58,1.52,0.06,14.15,2,9,11,1,4,5,0,0,0,12,27,6,0,0,32,-3,-673,751,-742,74,8480871,,33.5,33.5
Adam Edstrom,25,NYR,LW,"$975,000",,,,72,48,9.47,0.08,0.02,9.56,6,5,11,0,0,0,0,0,0,92,31,15,3,1,40,0,-479,689,-473,108,8481726,,54.0,48.3
Adam Engstrom,22,MTL,D,"$875,000",,,,74,52,15.98,0.47,0.47,16.91,3,12,15,0,2,2,0,0,0,51,64,19,0,0,60,0,-188,455,-257,137,8483686,,52.3,52.3
Adam Erne,30,DAL,LW,"$875,000",,,,74,51,9.10,0.00,0.32,9.43,5,6,11,0,0,0,0,0,0,145,23,12,8,11,35,-1,-416,652,-409,110,8477454,,52.0,50.5
Adam Fantilli,21,CBJ,C,"$950,000",,,,82,56,15.61,1.92,0.22,17.75,21,19,40,4,3,7,0,0,0,63,36,14,260,290,135,-5,494,139,672,302,8484166,,56.0,56.0
Adam Fox,27,NYR,D,"$9,500,000",,,,78,42,19.73,3.03,1.29,24.06,7,33,40,1,14,15,0,1,1,23,66,17,0,0,78,6,504,136,435,219,8479323,,42.0,52.3
Adam Gaudette,29,SJS,"C,RW","$2,000,000",,,,81,54,9.69,1.53,0.03,11.25,13,8,21,2,2,4,0,0,0,49,18,12,101,99,66,-2,-253,517,-226,159,8478874,,54.3,54.3
Adam Ginning,26,PHI,D,"$875,000",,,,74,51,15.61,0.43,0.69,16.73,3,11,14,0,1,1,0,0,0,50,61,18,0,0,55,-1,-263,523,-332,127,8480874,,51.4,51.4
Adam Henrique,35,EDM,"C,LW","$3,000,000",,,,79,54,11.95,0.95,1.70,14.60,10,11,21,1,2,3,1,0,1,36,58,12,306,245,76,-2,51,302,57,214,8474641,,54.0,54.0
Adam Klapka,25,CGY,RW,"$1,250,000",,,,58,39,9.44,0.58,0.00,10.01,6,6,12,1,1,2,0,0,0,129,27,21,5,11,48,-1,-283,539,-257,129,8483609,,38.9,38.9
Adam Larsson,33,SEA,D,"$5,250,000",,,,81,57,18.96,0.07,2.62,21.65,4,13,17,0,0,0,0,1,1,78,109,23,0,0,70,-3,139,266,71,174,8476457,,57.3,57.3
Adam Lowry,32,WPG,C,"$3,250,000",,,,68,47,12.33,0.15,2.04,14.52,8,11,19,0,0,0,1,0,1,90,37,16,346,306,60,4,-138,408,40,204,8476392,,47.3,47.3
Adam Pelech,31,NYI,D,"$5,750,000",,,,74,51,17.39,0.15,2.34,19.89,3,14,17,0,1,1,0,1,1,38,78,20,0,0,76,7,-90,379,-159,161,8476917,,50.5,50.5
Adam Wilsby,25,NSH,D,"$775,000",,,,64,44,15.72,0.05,1.40,17.17,3,8,11,0,0,0,0,0,0,25,43,13,0,0,55,1,-525,703,-594,105,8482482,,44.5,44.5
Adrian Kempe,29,LAK,RW,"$5,500,000",,,,80,56,15.23,3.13,1.05,19.41,22,27,49,5,10,15,1,0,1,97,29,32,24,37,170,6,1112,34,1139,349,8477960,,55.6,55.6
Albert Johansson,25,DET,D,"$1,125,000",,,,67,46,14.60,0.11,0.91,15.62,2,7,9,0,0,0,0,0,0,47,57,15,0,0,36,-3,-487,694,-556,93,8481607,,45.8,45.8
Alec Regula,25,EDM,D,"$875,000",,,,74,51,14.60,0.36,0.58,15.54,3,10,13,0,1,1,0,0,0,42,54,20,0,0,52,-4,-321,576,-389,117,8480831,,50.5,50.5
Aleksander Barkov,30,FLA,C,"$10,000,000",,,,20,0,15.18,3.14,1.62,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1515,807,-1337,0,8477493,,0.0,14.1
Alex DeBrincat,28,DET,LW,"$7,875,000",,,,82,56,14.54,3.32,0.04,17.91,25,25,50,11,9,20,0,0,0,28,24,20,13,19,176,-3,942,48,948,334,8479337,,56.0,56.0
Alex Iafallo,32,WPG,"LW,RW","$3,666,666",,,,82,57,11.03,1.70,1.60,14.33,12,12,24,5,3,8,0,0,0,45,44,10,14,7,84,5,-51,364,-45,185,8480113,,57.0,57.0
Alex Killorn,36,ANA,"LW,RW","$6,250,000",,,,80,55,12.85,1.83,1.92,16.60,11,16,27,1,3,4,1,0,1,53,22,22,50,49,88,0,21,323,27,190,8473986,,54.6,54.6
Alex Laferriere,24,LAK,"LW,RW","$4,100,000",,,,76,53,13.70,1.58,0.85,16.12,14,13,27,2,3,5,0,1,1,107,28,17,79,84,119,2,277,215,283,240,8482155,,52.8,52.8
Alex Newhook,25,MTL,"C,LW,RW","$2,900,000",,,,82,15,12.78,1.36,0.72,14.86,4,4,8,0,1,1,0,0,0,19,6,4,35,49,21,-1,-955,790,-949,53,8481618,,15.0,58.0
Alex Ovechkin,40,WSH,"LW,RW","$9,500,000",,,,72,49,13.54,4.11,0.04,17.70,22,21,43,6,7,13,0,0,0,83,15,12,2,0,144,3,606,102,613,288,8471214,,49.2,49.2
Alex Pietrangelo,36,VGK,D,"$8,800,000",,,,1,0,19.33,1.12,2.17,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1268,801,-1337,0,8474565,,0.0,0.7
Alex Steeves,26,BOS,LW,"$875,000",,,,74,50,11.61,0.55,0.71,12.87,9,11,20,1,1,2,0,0,0,112,29,17,0,5,71,-2,-109,387,-103,162,8482634,,49.6,49.6
Alex Tuch,29,BUF,RW,"$4,750,000",,,,81,55,14.38,2.06,2.10,18.55,20,24,44,3,4,7,2,0,2,54,61,34,34,38,132,0,807,70,833,295,8477949,,55.3,55.3
Alex Turcotte,24,LAK,"C,LW","$775,000",,,,72,50,9.80,0.47,0.00,10.27,6,9,15,1,1,2,0,0,0,19,24,13,127,120,48,1,-488,695,-482,123,8481532,,50.0,50.0
Alex Vlasic,24,CHI,D,"$4,600,000",,,,81,56,18.09,0.75,2.99,21.83,3,12,15,0,3,3,0,1,1,36,98,12,0,0,59,-11,-143,413,-212,139,8481568,,56.3,56.3
Alexander Holtz,24,VGK,RW,$1,,,,64,44,10.97,0.77,0.00,11.74,7,8,15,1,1,2,0,0,0,24,14,8,1,10,60,-2,-644,744,-617,107,8482125,,44.5,44.5
Alexander Kerfoot,31,UTA,"C,LW,RW","$3,000,000",,,,80,54,12.25,0.57,2.40,15.22,8,14,22,1,2,3,1,0,1,39,43,13,171,156,66,-1,-113,389,-107,175,8477021,,53.7,53.7
Alexander Nikishin,24,CAR,D,"$925,000",,,,78,54,17.59,1.31,0.99,19.88,6,19,25,1,6,7,0,0,0,126,90,29,0,0,102,7,620,97,551,242,8482100,,54.2,54.2
Alexander Petrovic,33,DAL,D,"$875,000",,,,74,51,15.59,0.28,0.46,16.34,3,11,14,0,1,1,0,0,0,65,69,23,0,0,60,1,-129,402,-198,142,8475755,,50.5,50.5
Alexander Romanov,26,NYI,D,"$6,250,000",,,,72,0,18.21,0.11,1.95,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1268,801,-1337,0,8481014,,0.0,49.2
Alexander Wennberg,31,SJS,C,"$5,000,000",,,,76,51,14.84,2.98,1.87,19.69,9,16,25,3,5,8,0,1,1,17,58,11,386,395,57,-9,-13,345,166,206,8477505,,51.0,51.0
Alexandre Carrier,29,MTL,D,"$3,750,000",,,,76,54,16.14,0.11,2.64,18.88,2,13,15,0,0,0,0,1,1,38,110,23,0,0,46,-5,-76,372,-144,136,8478851,,53.8,53.8
Alexandre Texier,26,MTL,LW,"$2,100,000",,,,51,36,11.18,0.69,0.38,12.25,5,8,13,1,1,2,0,0,0,30,13,11,2,3,47,-3,-665,748,-659,93,8480074,,36.1,36.1
Alexey Toropchenko,26,STL,"LW,RW","$1,700,000",,,,78,52,10.78,0.17,1.11,12.06,6,7,13,0,0,0,0,1,1,123,38,14,1,1,54,-4,-303,558,-297,132,8480281,,52.3,52.3
Alexis Lafreniere,24,NYR,"LW,RW","$7,450,000",,,,82,55,15.13,1.90,0.01,17.04,15,20,35,3,4,7,0,0,0,97,24,20,6,17,106,-3,365,184,371,231,8482109,,55.0,55.0
Aliaksei Protas,25,WSH,"LW,RW","$3,375,000",,,,76,52,15.14,0.66,1.53,17.33,14,19,33,1,2,3,1,1,2,23,36,10,24,24,102,9,14,328,20,209,8481656,,51.9,51.9
Anders Lee,35,NYI,LW,"$7,000,000",,,,81,55,13.81,2.05,0.01,15.87,19,12,31,4,2,6,0,0,0,64,42,28,26,29,136,2,450,153,456,262,8475314,,55.3,55.3
Andre Burakovsky,30,CHI,"LW,RW","$5,500,000",,,,76,53,14.18,1.92,0.01,16.11,12,20,32,2,7,9,0,0,0,19,21,12,1,9,83,-3,-33,357,-27,179,8477444,,52.8,52.8
Andrei Kuzmenko,29,LAK,"LW,RW","$4,300,000",,,,70,49,11.92,3.00,0.00,14.92,11,16,27,4,6,10,0,0,0,26,15,6,0,0,66,-1,-229,497,-223,151,8483808,,48.7,48.7
Andrei Svechnikov,25,CAR,"LW,RW","$7,750,000",,,,73,51,13.66,2.99,0.02,16.67,18,23,41,7,7,14,0,0,0,81,17,35,7,4,133,2,766,76,772,284,8480830,,50.7,50.7
Andrew Agozzino,35,UTA,LW,"$875,000",,,,74,50,12.27,0.47,0.47,13.20,9,11,20,1,1,2,0,0,0,72,25,17,16,22,69,-1,-224,491,-218,151,8475461,,49.6,49.6
Andrew Copp,31,DET,"C,LW","$5,625,000",,,,80,55,12.30,0.72,1.37,14.40,8,13,21,1,2,3,0,1,1,28,36,14,259,226,64,-4,-118,392,-112,180,8477429,,54.6,54.6
Andrew Mangiapane,29,EDM,"LW,RW","$3,600,000",,,,78,53,13.25,0.70,0.51,14.46,10,12,22,1,1,2,0,0,0,47,27,14,2,3,66,-5,-286,542,-280,143,8478233,,53.3,53.3
Andrew Peeke,27,BOS,D,"$2,750,000",,,,73,49,16.90,0.06,2.41,19.38,2,9,11,0,0,0,0,1,1,73,96,13,0,0,53,-4,-195,462,-264,133,8479369,,49.0,49.0
Anthony Beauvillier,28,WSH,"LW,RW","$2,750,000",,,,80,55,13.61,0.49,0.36,14.45,11,10,21,1,1,2,0,0,0,77,27,9,11,9,105,5,-156,424,-150,189,8478463,,54.6,54.6
Anthony Cirelli,28,TBL,C,"$6,250,000",,,,75,52,14.13,1.53,2.34,18.00,16,21,37,3,3,6,1,2,3,23,45,19,403,402,92,16,367,181,546,282,8478519,,52.1,52.1
Anthony Duclair,30,NYI,"LW,RW","$3,500,000",,,,72,49,12.36,1.26,0.04,13.65,8,11,19,2,2,4,0,0,0,15,26,11,2,1,64,-4,-441,674,-435,126,8477407,,49.2,49.2
Anthony Mantha,31,PIT,"LW,RW","$2,500,000",,,,78,54,13.29,1.55,0.01,14.85,13,16,29,2,3,5,0,0,0,35,29,20,4,14,83,5,-2,338,4,184,8477511,,54.2,54.2
Anton Lundell,24,FLA,C,"$5,000,000",,,,78,55,13.94,2.29,1.84,18.08,13,23,36,3,7,10,1,1,2,61,38,22,473,413,116,-2,625,95,803,320,8482113,,55.2,55.2
Anze Kopitar,38,LAK,C,"$7,000,000",,,,80,56,14.29,3.14,1.09,18.52,14,29,43,5,10,15,0,1,1,30,49,7,545,430,76,8,614,99,792,315,8471685,,55.6,55.6
Arber Xhekaj,25,MTL,D,"$1,300,000",,,,71,50,12.09,0.12,0.64,12.85,2,6,8,0,0,0,0,0,0,103,41,60,0,0,46,-4,38,316,-31,130,8482964,,50.2,50.2
Arseny Gritsyuk,24,NJD,"LW,RW","$925,000",,,,76,52,13.80,1.33,0.27,15.40,13,16,29,3,3,6,0,0,0,70,25,13,8,8,131,1,159,254,165,232,8481721,,51.9,51.9
Arshdeep Bains,25,VAN,LW,"$875,000",,,,74,51,10.30,0.42,0.38,11.10,7,10,17,1,1,2,0,0,0,52,19,17,4,16,56,-1,-413,650,-407,122,8483395,,50.5,50.5
Artem Zub,30,OTT,D,"$4,600,000",,,,76,53,17.33,0.13,2.61,20.07,3,12,15,0,0,0,0,1,1,63,89,27,0,0,54,5,-30,351,-98,149,8482245,,52.8,52.8
Artemi Panarin,34,NYR,LW,"$11,642,857",,,,79,53,17.14,3.12,0.01,20.27,19,40,59,5,16,21,0,0,0,9,9,14,0,0,148,-2,852,63,858,307,8478550,,53.0,53.0
Arthur Kaliyev,24,OTT,RW,"$775,000",,,,64,44,10.82,1.50,0.47,12.79,9,10,19,3,3,6,0,0,0,22,14,9,0,0,79,0,-432,666,-406,141,8481560,,44.5,44.5
Artturi Lehkonen,30,COL,LW,"$4,500,000",,,,75,52,15.54,2.73,1.31,19.58,20,21,41,4,5,9,0,1,1,33,36,15,4,7,118,20,402,170,408,260,8477476,,52.1,52.1
Artyom Levshunov,20,CHI,D,"$975,000",,,,78,54,15.36,1.86,0.14,17.36,3,18,21,1,7,8,0,0,0,52,57,20,0,0,65,-5,30,320,-39,156,8484783,,54.2,54.2
Auston Matthews,28,TOR,C,"$13,250,000",,,,78,54,16.29,2.99,1.47,20.75,31,27,58,8,9,17,1,0,1,41,76,13,518,396,208,12,1555,5,1733,498,8479318,,54.2,54.2
Axel Sandin-Pellikka,20,DET,D,"$875,000",,,,74,51,16.34,1.21,0.61,18.15,4,14,18,1,4,5,0,0,0,34,58,20,0,0,63,-5,-125,398,-193,142,8484223,,50.5,50.5
Barclay Goodrow,32,SJS,"C,LW,RW","$3,641,667",,,,77,52,9.97,0.29,2.14,12.40,4,6,10,0,1,1,1,0,1,83,42,32,40,40,43,-10,-268,529,-262,119,8476624,,51.6,51.6
Barrett Hayton,25,UTA,C,"$2,650,000",,,,81,54,13.70,1.94,0.59,16.23,13,14,27,3,3,6,0,0,0,13,31,26,324,309,96,2,95,285,273,240,8480849,,54.3,54.3
Beck Malenstyn,27,BUF,"LW,RW","$1,350,000",,,,75,51,9.49,0.03,1.78,11.30,5,5,10,0,0,0,0,1,1,150,48,13,5,6,54,-4,-261,522,-255,135,8479359,,51.2,51.2
Beckett Sennecke,20,ANA,RW,"$875,000",,,,74,51,14.54,1.03,0.27,15.84,13,17,30,2,2,4,0,0,0,58,32,22,2,1,88,0,83,289,110,196,8484762,,50.5,50.5
Ben Chiarot,34,DET,D,"$4,750,000",,,,78,53,19.10,0.12,1.78,21.00,3,11,14,0,0,0,0,0,0,108,105,37,0,0,67,-4,266,219,197,177,8475279,,53.3,53.3
Ben Hutton,32,VGK,D,"$975,000",,,,43,30,14.44,0.76,0.12,15.32,2,6,8,0,1,1,0,0,0,12,33,8,0,0,44,1,-723,760,-792,79,8477018,,29.9,29.9
Ben Jones,26,MIN,RW,"$775,000",,,,44,30,8.50,0.03,0.12,8.65,3,3,6,0,0,0,0,0,0,57,12,7,61,44,28,-2,-844,779,-817,73,8480259,,30.0,30.0
Ben Kindel,18,PIT,"C,RW","$875,000",,,,74,51,13.08,1.14,0.29,14.51,11,13,24,2,3,5,0,0,0,44,33,18,98,115,85,-2,-30,352,-4,187,8485414,,51.4,51.4
Ben Meyers,27,SEA,LW,"$775,000",,,,58,41,9.47,0.03,0.46,9.96,4,5,9,0,0,0,0,0,0,53,11,8,84,97,33,-1,-734,762,-728,84,8483570,,41.0,41.0
Berkly Catton,20,SEA,"C,LW","$875,000",,,,74,52,11.75,0.76,0.30,12.82,8,12,20,1,2,3,0,0,0,33,28,14,30,37,67,-1,-325,580,-319,142,8484800,,52.3,52.3
Blake Coleman,34,CGY,"LW,RW","$4,900,000",,,,82,55,13.78,1.12,2.04,16.94,15,15,30,2,1,3,2,0,2,123,42,29,16,24,121,5,476,144,482,254,8476399,,55.0,55.0
Blake Lizotte,28,PIT,C,"$1,850,000",,,,73,51,11.40,0.15,1.83,13.37,8,9,17,0,0,0,1,0,1,47,24,17,219,204,58,1,-436,671,-258,159,8481481,,50.7,50.7
Bo Horvat,30,NYI,C,"$8,500,000",,,,78,53,14.82,3.38,1.59,19.78,24,22,46,6,6,12,1,0,1,40,26,18,525,373,156,6,910,53,1088,397,8477500,,53.3,53.3
Bobby Brink,24,PHI,RW,"$1,500,000",,,,77,54,13.54,2.05,0.03,15.62,12,17,29,3,4,7,0,0,0,68,25,18,14,36,84,1,69,296,96,190,8481553,,53.5,53.5
Bobby McMann,29,TOR,LW,"$1,350,000",,,,74,51,13.20,0.94,0.24,14.38,12,11,23,2,2,4,0,0,0,107,22,22,4,4,103,-1,95,286,101,202,8482259,,51.4,51.4
Boone Jenner,32,CBJ,"C,LW","$3,750,000",,,,76,52,14.01,1.70,1.31,17.01,15,16,31,4,2,6,1,0,1,94,45,21,202,172,117,-6,538,127,545,272,8476432,,54.0,51.9
Boris Katchouk,27,TBL,LW,"$875,000",,,,74,51,10.67,0.45,1.01,12.12,6,10,16,1,1,2,0,1,1,76,16,9,36,60,53,-3,-446,679,-440,120,8479383,,51.4,51.4
Bowen Byram,24,BUF,D,"$6,250,000",,,,80,55,18.77,1.48,1.34,21.59,7,20,27,1,4,5,0,0,0,41,72,28,0,0,70,-6,235,226,166,180,8481524,,54.6,54.6
Brad Lambert,22,WPG,RW,"$875,000",,,,74,51,11.99,0.45,0.44,12.88,9,11,20,1,1,2,0,0,0,62,25,17,0,5,69,-1,-283,538,-256,146,8483471,,51.4,51.4
Brad Marchand,37,FLA,"LW,RW","$5,250,000",,,,79,56,13.72,3.26,1.12,18.11,23,29,52,5,12,17,0,1,1,51,27,43,4,12,143,-5,1117,33,1123,319,8473419,,55.9,55.9
Braden Schneider,24,NYR,D,"$2,200,000",,,,79,53,15.96,0.34,1.68,17.98,3,11,14,0,1,1,0,1,1,104,89,12,0,0,61,-2,-50,363,-118,154,8482073,,53.0,53.0
Bradly Nadeau,20,CAR,C,"$875,000",,,,74,51,12.04,0.61,0.41,13.07,9,11,20,1,1,2,0,0,0,58,26,16,0,4,69,0,-450,680,-272,146,8484203,,51.4,51.4
Brady Martin,18,NSH,C,"$875,000",,,,74,51,12.30,0.60,0.45,13.35,9,12,21,1,1,2,0,0,0,57,26,17,24,49,72,0,-397,636,-219,152,8485405,,51.4,51.4
Brady Skjei,31,NSH,D,"$7,000,000",,,,81,56,17.75,1.69,2.54,21.98,7,22,29,2,6,8,0,1,1,41,57,23,0,0,102,-14,305,207,236,204,8476869,,56.3,56.3
Brady Tkachuk,26,OTT,LW,"$8,205,714",,,,75,52,14.57,3.26,0.03,17.86,23,23,46,9,7,16,0,0,0,166,22,68,127,102,202,7,1764,2,1770,426,8480801,,52.1,52.1
Braeden Bowman,22,VGK,RW,"$875,000",,,,74,51,13.58,1.11,0.37,15.06,12,15,27,2,2,4,0,0,0,45,27,19,3,0,81,0,-81,375,-54,176,8483890,,51.4,51.4
Braeden Cootes,18,VAN,C,"$875,000",,,,74,51,12.27,0.56,0.45,13.28,9,11,20,1,1,2,0,0,0,65,25,17,24,35,69,-3,-408,644,-230,150,8485385,,50.5,50.5
Brandon Carlo,29,TOR,D,"$4,100,000",,,,80,53,17.05,0.05,2.68,19.78,2,8,10,0,0,0,0,0,0,51,96,23,0,0,56,3,-167,430,-236,136,8478443,,53.0,55.6
Brandon Duhaime,28,WSH,"LW,RW","$1,850,000",,,,81,55,10.46,0.11,1.92,12.49,7,6,13,0,0,0,1,0,1,118,39,47,8,29,56,0,22,321,28,151,8479520,,55.3,55.3
Brandon Hagel,27,TBL,LW,"$6,500,000",,,,82,57,15.37,2.04,2.19,19.60,31,30,61,3,5,8,2,1,3,40,40,37,33,34,148,24,1174,28,1180,358,8479542,,57.0,57.0
